region_id,year,crop_type,season,rainfall_mm,temp_mean_c,humidity_pct,soil_ph,soil_organic_carbon_pct,nitrogen_kg_ha,fertilizer_kg_ha,irrigation_score,historical_yield_lag1,yield_kg_ha
52,2017,cotton,zaid,547.415364287536,23.857138275598633,58.42844695924279,7.442137187137503,0.38403343927609823,86.5861885162602,172.25552176486732,0.08166543969619733,2936.4192779635305,2936.5580287302723
35,2018,sugarcane,kharif,923.1757703332618,20.22800553825515,70.5139894814987,6.13771824106829,0.34515461862449154,163.1941973215848,154.84195044159728,0.5904775788315563,3147.1608903846973,3336.872078751003
52,2011,soybean,rabi,903.5264784855185,22.756009723536717,67.33743040212816,7.65862090494514,0.6213738880087203,136.56764299281804,113.90321250613584,0.7617437824301386,3538.635397768965,3338.778944201196
62,2023,soybean,zaid,1009.9063807213851,23.650674661158682,88.48498478556408,6.073286387285052,0.5227936414262534,112.47930214837818,196.73293215779643,0.26231179361553447,3318.792276451981,3198.87043236679
55,2017,soybean,rabi,807.1083521480076,23.379959953979192,67.22067545313689,5.613328225997422,0.5533454415949552,101.03312150905813,165.28532559064016,0.18306177233626075,3021.4253818004395,2865.5919606626753
52,2021,soybean,zaid,1364.8521664728296,29.43356974400902,58.07070539899239,6.623706801865584,0.3945696235469708,123.21903059921615,102.08446850541482,0.49704203913093836,3368.582845016735,3517.3384388297823
67,2019,cotton,kharif,985.3330976634772,29.397059633973956,48.39989476268131,7.278693971502809,0.5800588804387063,101.0915000515841,101.63320439132809,0.7493058252949685,3333.335277021189,3674.805998460279
56,2016,rice,rabi,1001.2339912735696,33.74157874096826,76.16524853476814,7.034933681945728,0.33454654234445474,115.39665948770575,130.12193146460018,0.5048889791279934,2968.5895798943266,3335.419299770958
65,2005,sugarcane,zaid,993.39145302955,23.32697590082665,61.927265249500984,7.239634198040114,0.5332622396732738,108.95554746113093,160.13651970647732,0.2394653039129927,2966.1338819220427,3512.9327272113915
32,2016,maize,rabi,1170.6401711685771,31.59106907122545,43.92632278120722,7.045786108834858,0.7354663481301648,98.20862396163595,40.39517773615586,0.8689164099413836,3353.2929483559747,3547.5105183851756
17,2007,cotton,zaid,1076.7238311865822,31.569435219824456,62.267127234983235,6.148852661074382,0.4839670396642377,118.50781077475911,103.97707932002339,0.8720067885886007,3276.0694505761967,3507.285904021829
19,2016,maize,rabi,1047.2439379358214,25.187076846863977,50.05114266647592,7.0215292922969,0.6423887285599615,84.49563738094692,114.01349091822523,0.6583316955277265,3168.451551106368,3372.590699242224
49,2018,wheat,zaid,1111.91650307043,27.65744388929082,56.89234987580221,6.651058673793858,0.275342452764984,96.4613326120718,75.30556146175806,0.07428977721696095,3017.010519748397,3513.160614836231
43,2015,sugarcane,rabi,548.5847798496179,30.342566371994238,62.074303717312,6.209647773886507,0.267719181065727,70.51406642642789,94.02047444663117,0.2321248509775662,2555.97938046131,2602.1268031897275
7,2010,soybean,zaid,556.893516871129,25.793763820682088,51.13786341998011,6.698644748091589,0.616746965767561,73.40069421304713,146.17855632366832,0.618664192622032,3020.0587513967016,3318.3222903910446
17,2006,cotton,kharif,933.2670760336823,25.52262877974875,56.148509972523726,6.569020808286443,0.7934376360501256,31.771232357900885,117.99894887144181,0.7813032711151666,3037.7298234414748,3114.454281015085
77,2017,maize,kharif,906.5117458099816,23.80431902608892,53.07056199064017,7.378795883425379,0.5059998574170159,106.41419301651482,121.53531523468786,0.4742606709676185,3199.2883603943237,3429.823117994183
58,2018,soybean,kharif,1077.5581656906058,17.739865184679395,53.39252964415718,6.316817433986136,1.1653086027869277,113.28799796743566,77.96120921711548,0.30404410790023273,3166.3762693681674,3745.604821689142
60,2014,cotton,zaid,954.4037184803711,26.246650657709676,49.90375379442128,6.291110306029472,0.3318652372006323,122.13549035899585,130.39174821688258,0.8845217691959534,3502.9144605544816,3614.47506966235
16,2018,maize,kharif,1078.0102855799264,23.515457353913007,56.206825224762525,6.2157487477905,0.43351393683822215,67.43933591910222,72.31711339673197,0.38133199023200504,2877.204965483956,2934.4634415483324
6,2019,maize,kharif,675.9690406965171,22.236279817341103,51.26361869871256,7.643266658303377,0.5776397315626486,105.9977230702107,205.65633505283049,0.9162403000196209,3239.1364058722756,3475.4833287002725
24,2014,wheat,zaid,947.6361945100872,27.4776707755051,69.03900939171014,6.24652246661716,0.6470667610559635,94.98222814145315,218.44974906639737,0.5323409705542862,3293.156518344742,3748.0378647032503
68,2005,rice,rabi,654.9675176492874,20.920407157126157,64.40960064236349,7.313261027844753,0.44834020619030396,113.43954024550777,118.70754363080184,0.6142789816389379,3039.4612931041015,3285.940725383438
41,2021,cotton,kharif,1035.1087455617082,28.821279619482162,76.33658269988946,6.0327368749111745,0.37962181308447146,78.7144895275168,89.49019452766144,0.12495712820321647,2690.3470973190892,3010.1162032060524
62,2013,sugarcane,kharif,536.7772906800694,27.692597603411823,84.64044068525124,6.878643102206367,0.6833521236146254,86.59262963932083,178.45710923136258,0.26758475949522875,2912.6891257283132,3075.9587130141394
39,2017,rice,kharif,1026.6282216789934,24.59932375905962,70.12790016706123,6.7443801692467575,0.5762562889418761,56.16250347228282,166.6563702707472,0.9746850140334251,3181.41260016478,3546.8171219255782
39,2022,sugarcane,zaid,626.8201362026352,25.77841411504439,67.39504429559969,7.278352652040427,0.4875051821602146,77.07699637360334,224.36353342078252,0.7186675489272899,3184.5142347163965,3590.0842791861705
48,2011,soybean,rabi,865.623885491205,21.834226170460152,70.88404726753872,7.198608353524755,0.6549136361003721,95.0774557068277,236.34849682446094,0.47707460745893315,3363.8528072539084,3291.4725988949617
76,2016,wheat,zaid,1146.8840921188348,28.626185111778817,67.59906580402591,6.645039524058785,0.524369469731383,99.35314440240361,48.793659390428786,0.5214271137103466,3216.7912163194787,3344.85865697617
35,2005,cotton,kharif,1000.0235974916518,26.655774843679428,62.602392145119104,6.304608238811909,0.5237468799631808,52.85292913949247,192.13967573701825,0.08779521529904322,3021.0093968893084,3225.6074407844735
48,2021,rice,rabi,587.9547507806537,26.916474841063405,61.64809032383122,7.493728901506057,0.5170379894260255,82.21373003820139,129.98714233749627,0.7833300561421972,3135.041232202866,3185.4214937621973
73,2006,soybean,kharif,802.0733541673147,27.756616328855955,49.73996043125562,6.249678901581412,0.4126286617860901,99.0078892060785,164.70897706092836,0.07136604954768577,2913.6402492870693,3015.7875210332795
30,2015,soybean,rabi,619.6967243951035,23.751546051378966,72.06703465165808,5.352751923819086,0.3982014605618166,130.20108527321196,175.00317523988514,0.3869923789307469,2915.6153425768503,3043.7193873532874
67,2011,maize,rabi,577.1531300868575,20.68329603777673,61.62446228170004,5.577788998920559,0.4575666084483292,73.8746843061073,173.11615998426902,0.4106522947643648,2686.3951674943783,2784.6850228211297
43,2005,rice,zaid,975.8858987494743,29.350614312194207,79.39422769148771,5.711716257987538,0.5562084414992887,107.25160041869268,185.01663438687342,0.6030850002893502,3028.787659484967,3304.491301352833
70,2013,sugarcane,rabi,1073.2656355832228,28.410514447643425,72.9816308430238,6.927632549859969,0.28570864022265663,80.96087246521562,114.78786875361989,0.4155329281722364,2857.2108923039295,3262.4060129852837
37,2022,maize,zaid,1046.9333025574517,24.12624418855173,54.488580532688275,7.817957180904487,0.7655380529294393,83.85558967775711,97.12036714013672,0.9607129683148661,3697.95881476662,3728.815399649193
50,2008,sugarcane,rabi,1082.5778992735452,27.431885696955142,76.96029256278506,5.478021630536403,0.5535614231968482,73.06071908280306,193.41109075928802,0.7979028519565818,3237.1610622765675,3006.0117310826327
26,2010,soybean,kharif,947.3796128051199,30.402907035512825,31.271096521957084,6.1695948142594945,0.37884870430118117,68.89150150187058,100.77224078395454,0.9593256160605745,3081.1297750900158,3491.1249199815834
51,2008,soybean,zaid,889.8541518750071,29.985452810793788,85.16270893949375,6.648964187133514,0.968478795531728,83.13017605180798,223.7629419569127,0.5187347345023371,3468.390967708,3399.6681407611377
26,2007,soybean,rabi,713.9247480462908,24.024044072488014,45.93865666700402,7.450028831118804,0.5581041498063734,121.2002782338199,105.60311156780624,0.3022348981120294,3498.5794322752604,3373.8204975675703
49,2009,wheat,kharif,853.1824722148903,20.78933634098012,67.94134615005044,6.166634364466251,0.3446799096017393,76.12575286920011,122.86238613406022,0.9813102698661748,3090.8663499931295,3833.62362748106
63,2015,maize,zaid,659.3033552282425,21.389747011411362,67.12899399377034,6.924939902366003,0.953386705220009,72.23156909708679,131.43153690395408,0.08122382081555357,2863.3634393252764,2987.30390966843
35,2019,maize,zaid,764.0635840320778,24.908958954657113,75.484602342101,6.462450913372646,0.8837039738259881,100.22819443682825,70.65228325235607,0.9270796393588608,3390.774609192195,3337.5403207359004
34,2018,maize,kharif,969.5639114963692,31.118109966505056,58.05563831234706,8.033938898103395,0.40015218014159504,95.13033367433795,70.78209763357978,0.09578189678884819,2880.9110614563497,3497.138001429526
26,2019,rice,zaid,924.0826607409971,23.450441057505213,36.25377833765533,6.679497158198303,0.491211720201317,93.29389545988371,181.04155200614395,0.8069063373720021,3089.0430233468883,3377.9757459462103
58,2018,cotton,zaid,1624.2401683368507,23.912852514467257,58.072545063433324,6.7956288252299295,0.4686062471641083,101.34969180584847,62.59825390003162,0.7799316297115251,3744.7445202757262,4033.2000431618317
47,2012,rice,zaid,653.9249685488983,23.840811156585886,59.37005237000411,6.646341327595565,0.28389493375364944,69.76055811115148,253.38482729210492,0.6596984981902035,3015.495101570772,3187.8315547554403
41,2022,soybean,kharif,922.4782814170079,24.138942212989665,37.40969580059236,6.3719223877685085,0.6161921860955216,72.52744478961148,135.76433066190626,0.7825532164658157,3123.511550015148,3326.4455835923445
3,2008,soybean,rabi,636.7789355351806,25.960706045696803,62.544459307528854,7.122428724896132,0.739311368716657,119.6562644821279,93.67950863337396,0.08805742978242537,2850.34106112661,3515.766657277297
9,2018,sugarcane,rabi,864.6871072866109,21.519824389068855,49.089782136025455,5.962534845706566,0.6921684582804706,91.3517374714005,158.9098208387993,0.37351030401967356,3001.5283273750983,3130.4564852942303
1,2007,soybean,rabi,873.6394999346594,29.79525984714433,69.78902123712145,5.4989206797739865,0.5563413853752279,109.91103238774646,29.214159543208325,0.33649378562513177,2732.1865739592804,3249.8819988455493
68,2019,maize,rabi,1135.8736057712904,25.493126226966236,59.047043170081835,6.51739295651206,0.7648455739466303,125.60103994874002,124.98944496128983,0.9815308057807169,3557.133472951811,3745.210621401951
68,2006,sugarcane,rabi,851.0733613720573,34.67697101153867,85.5331386262368,7.048560046364364,0.3696465333464823,116.14357666108806,130.75963875537636,0.47253493731028584,2955.3023889367164,3164.4115221237253
6,2009,maize,rabi,907.909687987645,21.892501505074947,58.925856117914215,6.280572707640154,1.039314702875002,60.75530378620063,83.0207858431636,0.04965016793643051,2807.5185428658356,2450.1504021352425
4,2012,wheat,zaid,855.3300482561117,31.56453160138718,67.16469519609434,6.7025697993777404,0.41976269550881606,92.08752994450309,111.56985226422812,0.25931337635958895,2818.53853345015,3272.543823730015
62,2018,sugarcane,rabi,641.768616307414,30.8697088929527,59.443141922485964,5.9286170232318,0.43640276986442217,121.02078699614441,208.67104002092236,0.8440835525392332,3065.9856870656386,3351.6139795502095
42,2005,maize,kharif,806.5374782055163,24.55910596904023,42.5207817384751,7.184464820661785,0.44970542683563464,108.06863912617804,148.24626036921666,0.8916463870510191,3513.1038725740023,3581.81737130694
25,2009,rice,kharif,865.9739226815601,24.617287852708465,59.54344393835005,6.958550297932409,0.43837158926569936,99.59853108473737,157.9760301779149,0.9273573919253635,3356.029904190093,3740.588747209864
49,2011,maize,zaid,966.2416943494046,22.775457643545362,71.04096129405775,6.610850575515015,0.5141241938066835,54.011246249647456,104.59282559498128,0.14411845231008968,2839.653142142904,2973.9340906155344
19,2018,soybean,zaid,1072.9684031894615,22.815625011661556,69.22387766797955,6.692801383340362,0.5072036463418979,79.58702445101558,80.44702835408953,0.6880869642249875,3256.585268076237,3203.2985807456043
16,2023,wheat,rabi,898.3887678635735,25.997879175787997,58.48078714606559,5.833533605187721,0.5755305280271222,96.7331807261629,129.15229250287555,0.40233430261903436,2984.3648959186185,3269.4679702495273
30,2016,maize,kharif,894.5212219241037,26.072435944862264,44.518926597008424,5.858108671921768,0.41296972263275206,59.352524531429296,29.406993290672673,0.7354744595012815,2968.9324431974374,3094.804684096229
71,2014,rice,zaid,571.4211051328484,20.391756565705926,69.73350305279943,6.532904716924665,0.5830248459390563,114.84089257317885,90.64339971215912,0.8243817832372073,3097.9688970059005,3405.3200628118893
61,2011,soybean,kharif,1068.7415937963972,34.027268631640524,67.03383902556186,6.882554145898983,0.37550385045742557,92.05985704108052,83.6375023384987,0.2612549048595708,2887.9268162090457,3185.923025299901
16,2020,maize,rabi,796.902464826991,25.091690999929284,72.12093024623118,6.910408269017698,0.7107241858087862,45.50871381192507,48.255518551628356,0.5003381142108508,3000.4316665773067,2923.8421855382994
45,2007,wheat,kharif,1114.3671124105506,26.22964297026016,58.71065365718453,6.400386919237309,0.7076451780843527,80.83472306198537,169.2147852802095,0.3272862640010832,3329.8287246488453,3444.4746111701775
70,2007,wheat,kharif,1239.616788527923,23.80816898305295,41.787502486285305,7.009958095960284,0.5488871471173561,87.84185111916834,134.12722105723134,0.4559185498633639,3530.4834586534016,3587.56654808293
76,2008,cotton,zaid,908.6586941275389,25.06546661317858,68.40512219692035,7.381435340077465,0.43813377483969157,91.75315739814081,112.11484266934252,0.2906158086128573,3333.0694258760896,3149.511754287035
61,2010,soybean,rabi,724.8715182315037,24.74742661064527,61.89028681911819,6.551232920834672,0.6132759131292662,130.4905292183189,170.1957350245134,0.3396358270394215,3218.1650067063065,3362.586114146387
11,2013,sugarcane,kharif,946.3263051210145,25.98974350961159,78.70020528080136,6.770315148636477,0.40312301814907947,109.46150905033389,66.0077916037098,0.2722750925904367,2918.8799215851145,3149.739696604681
20,2022,maize,rabi,1026.7144395641005,25.9489353135016,62.344796389357015,6.48568022831623,0.5566893470934087,60.86359305092385,79.53894702032001,0.2984423602044498,3002.6037945240964,2868.8992210432007
18,2017,rice,kharif,880.5855997257214,28.817032219893747,61.45439732972598,6.530531530067319,0.5215384124406051,57.762292460720325,190.27965011154325,0.5779648678491951,3054.8436355426643,3489.5542097865987
12,2012,soybean,rabi,825.9115499365487,26.795269779845718,67.00705366239177,6.69326037762708,1.3807556903968885,88.32958747730083,242.66331530272421,0.6002835393166873,3408.762269701771,3609.7046229873126
14,2009,cotton,rabi,1073.977086353431,28.46499057139826,54.83682717438643,7.536795358979625,0.3579702554564872,98.15525695561087,170.79019498332855,0.9207368751510814,3340.0615358264827,3745.8201034446943
25,2017,soybean,rabi,1059.467220432723,25.96566212368098,54.258371346517166,7.103402007485053,0.21623370564872896,119.80961222856958,161.22073025776277,0.39058015712612737,3335.0897080394598,3397.6618518054606
44,2009,rice,zaid,873.8162791280253,26.809383942870618,60.8252568039447,7.053851438569199,0.43999577436025905,138.24733286031113,113.81636534892833,0.6574694252028591,3489.1445091078426,3524.489803012001
32,2023,wheat,kharif,586.1054436426482,25.15543011060855,50.95512430076033,6.350441423561911,0.3017148033826513,139.60556293674955,114.85111373873059,0.9654687185512403,3412.8959820491295,3249.6758617456526
34,2014,soybean,kharif,1050.4032007834796,29.51089107018177,59.250854414408415,6.1060036681645595,0.4264840960956033,83.94124913322217,150.22711656656153,0.4663615582312961,3163.983714531704,3169.2929091706
20,2015,soybean,rabi,781.1880174428971,27.129178503305734,85.27473628938439,6.814244492525823,0.3492391147162086,118.36378370379637,201.78041831135505,0.7791524306677126,3598.772842174957,3360.7455502713387
12,2022,maize,zaid,997.1550365814679,25.446738009204847,74.5116047207164,7.284059922686121,0.4007521058866141,105.64071747308974,159.1944381265829,0.9697524620754351,3578.3877216444953,3732.3983486834763
79,2010,soybean,rabi,983.2545909693881,25.34231452907038,65.6964552967958,7.547872419193048,0.3788725608844019,67.73033669943098,183.1081110274353,0.7897762217435138,3356.309738553808,3452.535528201014
48,2013,sugarcane,kharif,534.4315660506136,25.61766230563551,80.62012713145901,5.2510495459038635,0.7704319235926546,47.802629279750086,98.76971765270721,0.080503391074642,2484.991259319995,2536.421585241322
19,2015,maize,zaid,967.8379705705462,26.10655373286961,52.10124682392025,7.945513560926379,0.5407369660935178,98.60270398999056,167.76163819690578,0.193112670710902,3236.0404790524276,3009.0846720407562
64,2010,sugarcane,rabi,1063.1971555823802,25.80273614573378,91.88527843855994,6.829342821536227,0.8013732025329228,57.62077490974688,109.789511740184,0.2948836980456071,2902.2905628410335,3238.3814962832275
66,2006,wheat,kharif,1090.173531368307,24.04405420676024,56.473969789283274,7.099911700290086,0.5578481527647687,73.71351368984716,146.30683013243876,0.686215775554009,3351.127349541245,3838.9553182171067
77,2010,wheat,rabi,975.8204652411888,28.677151943438915,86.04567074611015,5.64303073983244,0.7612217826905927,77.8791802528091,167.7119391766016,0.6714382573512967,3166.802940327965,3478.6763730778166
13,2007,soybean,kharif,515.0190703310902,28.898265973918594,85.99283657335579,6.46970178977944,0.4948068537722093,100.46878331048161,116.09451123009028,0.13715201448291203,2900.724751153445,2862.4164931856985
51,2017,cotton,zaid,1230.9578336810603,32.243498932652614,40.961242318433534,7.0525663542934645,0.961035634488801,127.01553010999888,94.23149943944686,0.4493477312676806,3352.875952977338,3790.8146091757735
78,2005,rice,kharif,1040.4249868593677,23.887296012743334,79.60510571770178,5.953888732704844,0.6485616993079155,95.3185864576614,156.31681391242276,0.4218190494613646,2994.267236186275,3511.7182298816424
64,2011,soybean,rabi,685.269747538495,28.33253553803237,58.59309031456788,5.011428746517851,0.41862724164820797,81.52793716493645,133.93525821910882,0.6898683201206008,2980.450654358235,3063.6103913091442
18,2021,wheat,rabi,776.6921311651798,19.318019393010612,55.18437851218316,6.784527943766786,0.6830859126810342,43.28832675006897,146.12586129442465,0.2609476212460168,2911.63413264685,2956.9527992190624
71,2015,soybean,kharif,1000.8693260447945,28.901650727576605,68.29565744197984,6.572619535260451,0.5552412571134138,106.45933874165151,169.57147117246305,0.2377754578564769,3190.784795719914,3413.466245870593
34,2017,rice,rabi,1099.5525225256163,20.901962597474853,49.9050161029429,7.3927353983322615,0.5123667050524356,95.71403782218809,198.827872510436,0.5967244195813488,3297.770012679158,3815.786755775704
39,2017,soybean,kharif,842.6481716035056,22.554841137497,68.02396505499534,6.512044838263461,0.5687982077619891,81.2578271560059,169.84693840361896,0.08282958082941716,3149.5108399293294,3405.9738204242385
45,2010,soybean,rabi,1131.6155896233965,27.162788651555363,50.7104662124292,6.552304663804628,0.7154099143265383,124.15229411349176,163.937320088259,0.6688543992832299,3665.3018157503784,3680.3412370012443
61,2017,soybean,zaid,555.5912975979609,23.824753376021906,64.12495135114182,6.983722628100257,0.26211645085964025,65.22990141646125,117.48302958407021,0.4394286795954031,2820.685435582776,2971.1220890094332
10,2009,cotton,zaid,720.6590175593668,23.345762714989814,78.02435094908178,7.168436239578065,0.4864281102914293,77.8779686451923,124.39218859595856,0.5363447961265855,3074.06797876429,2799.175199916405
43,2017,maize,kharif,495.8399178347418,24.30314392125579,66.63821522518944,6.2101883620373055,0.6984426203295079,88.87430512917456,160.4526460932205,0.8019884959346235,3125.5103407420993,3469.0066063899963
65,2017,soybean,kharif,752.5708685686675,28.55369097171484,57.682500952626235,7.119474317767361,0.5999209046749135,80.945414320434,123.65380928703881,0.1809716326752614,3211.4183664357874,3328.9339011381003
44,2021,wheat,rabi,1281.776980599701,22.7348836125379,68.49693333005504,6.313046395188711,0.3708081941195484,108.76886048626291,160.26619069864327,0.2099463328993546,3377.50547548126,3577.588545322037
22,2022,soybean,zaid,1402.7164916087886,25.810457975221123,45.1222370959412,6.609086882049618,0.24013504402881405,106.59784576227062,103.29722469850564,0.9010804243095988,3595.9388719479775,3629.310836272725
5,2005,cotton,zaid,1001.6099030106974,24.674703004112324,51.93367058964759,6.968923358544046,0.9974904867292976,121.27425063960357,226.82073216525595,0.7409781308672716,3703.0756019815044,3810.2065268749598
44,2010,maize,kharif,809.545574400918,28.86961769965155,56.83675927391582,7.0648249891329,0.5151404391899794,107.55800925946824,148.71551530905325,0.2626965763757483,3258.05685348306,3584.167481838487
56,2015,cotton,kharif,901.2392218127925,28.96772613928995,71.4422029534175,6.775073198522598,0.9343355232188938,92.11565921162463,145.76023377878232,0.720728738710751,3608.5089682726834,3631.8364753334954
44,2011,cotton,kharif,1054.134775983265,19.576513708973607,66.86958504585715,6.00569457013174,0.7264395269527186,86.50455290664902,118.28275555820306,0.45718868072842656,3010.3125856121533,3671.969929103916
78,2016,rice,kharif,606.1442126394019,29.657882965675103,68.42199745401611,5.571359909920611,0.4166112502702402,106.38194139284128,226.0859334367187,0.6172841862299968,3059.9623452267842,3445.4242225075222
48,2021,rice,rabi,824.050181284135,23.86235432739416,61.6714094130748,6.496624206476551,0.22915908393630258,90.24234739461893,83.60193727707,0.7866457477156802,3037.2384128215667,3049.088678929957
41,2009,wheat,zaid,1265.6764763790547,26.82702269508836,52.54280424796922,7.13420667229037,0.4678585374217894,96.18068087542116,108.36424201787932,0.04475537984609057,3119.6012524225935,3381.0002715317823
5,2021,rice,kharif,719.9437847477602,22.713819408658463,79.85740323883203,6.847333592768758,0.5428773664492653,107.74208220490904,178.41162698245023,0.6111813299124301,3283.9763978733367,3363.988042514389
45,2021,maize,zaid,785.2145221624605,27.298971109484242,53.62647854638808,6.73311815405902,0.643968161217331,98.4638964511493,150.78454011232253,0.33846486980319845,3345.1679714089923,3424.791908657343
14,2022,soybean,rabi,952.902604315917,34.929721337673854,67.02846739646984,6.596135393943434,0.3728256059349255,102.71487919024625,114.04544630195208,0.5161485310834114,3175.1029277992716,3351.306312892035
58,2006,cotton,rabi,1012.291297091036,26.445079464497617,60.654744162155,6.770006013909427,0.5853562184222362,75.2269577863905,115.33605773337086,0.36375445855022015,3074.9649338287163,3465.422506429148
13,2010,maize,zaid,812.4991098361161,24.39053298823775,68.75591800441588,6.053249852675345,0.5852815104205562,128.7426402805165,126.90990994356966,0.9410495725973776,3214.191167730707,3453.8208970413516
72,2007,sugarcane,kharif,966.9321643154302,25.187435678635605,54.73415617739676,7.0291110005409045,0.7766593881896479,67.33317788037145,144.5962848425233,0.597156740213168,3291.4614544996375,3529.41133879167
24,2007,cotton,zaid,1083.7466974226768,20.85839514966693,74.6321259306446,7.065468552132182,0.4940001513020554,105.97994329460259,209.91339641366577,0.8465990984742484,3396.327500344809,3830.7262101898555
35,2006,rice,kharif,1381.5194012280024,31.071371501575605,78.53933499003125,6.404603970411197,0.6421899080801386,82.85398295080563,167.23228301016917,0.2567252387173685,3087.117913707795,3762.6675145953814
12,2013,soybean,rabi,922.2262365243482,27.095090876588138,73.89587698995645,6.8403541968584,0.6084235151397247,122.05865109440097,186.05008435735334,0.36461051854132875,3406.0829056456632,3274.078770520574
17,2006,cotton,zaid,940.9145906250762,22.328857327957536,63.89150391168378,5.6558977945964966,0.7472304317616487,117.09352112474662,120.45766024909807,0.7870671728254878,3376.890672526811,3487.809132522841
73,2010,cotton,rabi,1286.0395161154925,22.442885984549363,56.77849704675579,6.699026353784233,0.4127943919861719,94.94875468060151,163.2078320645869,0.2344411211608899,3208.655596881804,3098.1074357547723
23,2023,cotton,kharif,829.183511174419,26.05348832702089,95.0,6.526781106482083,0.18775138780642883,133.8680098654182,70.03449283190386,0.9999937332940072,3328.1528439566764,3426.6688666402742
41,2021,cotton,rabi,658.6423327923202,29.261983876684706,50.100505462856376,7.2925780987787645,0.5062427131520789,90.31501950903038,148.1961744111715,0.6600794831964345,3171.5442549293593,3015.886365789935
78,2022,rice,rabi,1005.0547746449718,21.9715353194206,72.5747546206416,6.490746483548216,0.5072886165506022,117.04229723299945,145.30821741884262,0.896819003935255,3247.0045575776394,3437.580787633948
50,2005,cotton,kharif,1186.7585055193413,29.8969326965351,65.99341865691949,7.07776548235952,0.36678897250183684,76.84422901105839,221.9637555813432,0.10451478485482746,3154.0091008652894,3137.6710166093035
4,2017,soybean,zaid,1029.430369743931,25.67928256815084,61.24955069385534,6.384855118849624,0.3244388354737452,105.12434518993896,210.09132699371375,0.4138295534176525,3077.215566085873,3232.201040377008
29,2017,wheat,kharif,928.6565553396059,22.744148152475162,64.22195527680817,5.3426446069836935,0.4497864632009545,71.68849189281364,128.37020453422423,0.33592123982114297,3062.701226685434,3059.7157459469563
31,2007,cotton,rabi,631.3534579103355,24.363083506994577,55.87741635966437,6.475955023554372,0.5283247993999214,95.48678158424032,103.22868812565787,0.9709637265590971,3506.687300687341,3260.592685124005
22,2022,rice,rabi,937.1587660409579,32.11993856995399,67.12466651894297,6.708216490312391,0.5686800870195726,93.71469615650479,104.46386384178825,0.14474913634097597,2922.2839807215746,3100.496953786309
20,2012,maize,kharif,1221.294083789594,21.14125332209132,65.80189383152081,6.682960627028679,0.24716628791191966,116.96397010027411,126.74097069569035,0.7481632224797942,3547.7837680347566,3341.8145786448968
40,2023,maize,zaid,678.4942420613713,23.438374654188486,94.13183867510207,6.691272777900412,0.2977276923216741,78.23125148932297,198.57834447800954,0.6308466027978843,3014.8163120400795,3614.836497655816
30,2007,sugarcane,rabi,896.1556217632804,29.33404254622222,74.84986658100513,6.321450188698938,0.8166925517882119,171.83375844194143,158.67083669936116,0.8513576773894905,3455.8655787188286,3649.27518514316
24,2017,wheat,kharif,864.7533589251607,26.757599652087723,68.1905932655169,6.4219498333402365,0.5146851878330215,60.447830969696135,163.31038199916543,0.9772872436443579,3542.7407296069296,3289.9156956321635
33,2007,wheat,rabi,796.504994459696,23.230657136096816,68.90670719971551,5.980510885480706,0.5495317247086138,100.82372920350848,176.5043080995645,0.8058907487926315,3242.532668861394,3537.2199091632738
